sha256	sha1	md5	category	filename	publisher	loads_despite_hvci	imphash
51f002ee44e46889cf5b99a724dd10cc2bd3e22545e2a2cb3bd6b1dd3af5ba11	b394f84e093cb144568e18aaf5b857dff77091fa	f0e21ababe63668fb3fbd02e90cd1fa9	vulnerable driver			FALSE	9fb64527ca6d4541cc256b1abd1e4101
53b9e423baf946983d03ce309ec5e006ba18c9956dcd97c68a8b714d18c8ffcf	52ea274e399df8706067fdc5ac52af0480461887	648adec580746afbbf59904c1e150c73	vulnerable driver			FALSE	b6f67458e30912358144df4adf5264fd
582b62ffbcbcdd62c0fc624cdf106545af71078f1edfe1129401d64f3eefaa3a	b82c034e41d463f4e68b0a7d334f2d7611049bcb	5c5973d2caf86e96311f6399513ab8df	vulnerable driver			FALSE	8232d2f79ce126e84cc044543ad82790
6297556f66cd6619057f3a5b216b314f8a27eebb5fa575ee07a1944aca71ae80	f85f5e5d747433b274e53c8377bf24fbc08758b6	009876ab9cf3a3d4e3fc3afe13ae839e	vulnerable driver			FALSE	c52384bc825d2414de3195672971339e
680ddece32fe99f056e770cb08641f5b585550798dfdf723441a11364637c7e6	d6b61c685cfaa36c85f1672ac95844f8293c70d0	7c887f2b1a56b84d86828529604957db	vulnerable driver			FALSE	9a970527986cd03e5a25d18b372624a1
6ef0b34649186fb98a7431b606e77ee35e755894b038755ba98e577bd51b2c72	8d3be83cf3bb36dbce974654b5330adb38792c2d	1caf5070493459ba029d988dbb2c7422	vulnerable driver			FALSE	8232d2f79ce126e84cc044543ad82790
748ccadb6bf6cdf4c5a5a1bb9950ee167d8b27c5817da71d38e2bc922ffce73d	9f6883e59fd6c136cfc556b7b388a4c363dc0516	a730b97ab977aa444fa261902822a905	vulnerable driver			FALSE	9e2cf28fe320bbf74972509536569c8e
76940e313c27c7ff692051fbf1fbdec19c8c31a6723a9de7e15c3c1bec8186f6	5ca6a52230507b1dffab7acd501540bc10f1ab81	17c7bcae7ebabb95af2f7c91b19c361c	vulnerable driver			FALSE	9e2cf28fe320bbf74972509536569c8e
8edab185e765f9806fa57153db1ede00e68270d2351443ee1de30674eca8d9b6	64ff172bafc33f14ca5f2e35f9753d41e239a5e4	7ffdd78d63ca7307a96843cfe806799e	vulnerable driver			FALSE	14075e605bff546182d682f41afefea2
90574d2c406b9738aae8fc629c3983c5e47a6282a43b052f38b5dd313380c30a	adab368ed3c17b8f2dc0b2173076668b6153e03a	192519661fe6d132f233d0355c3f4a6d	vulnerable driver			FALSE	8232d2f79ce126e84cc044543ad82790
9917144b7240b1ce0cadb1210fd26182744fbbdf145943037c4b93e44aced207	6f8b0e1c7d7bd7beed853e0d51ca03f143e5b703	ab4656d1ec4d4cc83c76f639a5340e84	vulnerable driver			TRUE	a387f215b4964a3ca2e3c92f235a6d1b
a188760f1bf36584a2720014ca982252c6bcd824e7619a98580e28be6090dccc	11fcaeda49848474cee9989a00d8f29cb727acb7	b41dcdb2e710dffba2d8ea1defb0f087	vulnerable driver			FALSE	9e2cf28fe320bbf74972509536569c8e
b074caef2fbf7e1dc8870edccb65254858d95836f466b4e9e6ca398bf7a27aa3	c41ff2067634a1cce6b8ec657cdfd87e7f6974e3	e99e86480d4206beb898dda82b71ca44	vulnerable driver			FALSE	12fef92a55cb5e1533b89d8e6a5892b2
b1e4455499c6a90ba9a861120a015a6b6f17e64479462b869ad0f05edf6552de	9ec6f54c74bcc48e355226c26513a7240fd9462d	3af19d325f9dcdf360276ae5e7c136ea	vulnerable driver			FALSE	9fb64527ca6d4541cc256b1abd1e4101
bac7e75745d0cb8819de738b73edded02a07111587c4531383dccd4562922b65	43f53a739eda1e58f470e8e9ff9aa1437e5d9546	4a829b8cf1f8fdb69e1d58ae04e6106e	vulnerable driver			FALSE	14075e605bff546182d682f41afefea2
bae4372a9284db52dedc1c1100cefa758b3ec8d9d4f0e5588a8db34ded5edb1f	1b25fbab2dbee5504dc94fbcc298cd8669c097a8	8a212a246b3c41f3ddce5888aaaaacd6	vulnerable driver			TRUE	a387f215b4964a3ca2e3c92f235a6d1b
bd3cf8b9af255b5d4735782d3653be38578ff5be18846b13d05867a6159aaa53	297fdf58e60d54bcddf2694c21ceb9da9ec17915	198b723e13a270bb664dcb9fb6ed42e6	vulnerable driver			FALSE	37b1eada43ad08093dfa4de7a411d15f
c6db7f2750e7438196ec906cc9eba540ef49ceca6dbd981038cef1dc50662a73	d11659145d6627f3d93975528d92fb6814171f91	5bbe4e52bd33f1cdd4cf38c7c65f80ae	vulnerable driver			TRUE	540992ba6f31301ba27604515a78ad79
cb59a641adb623a65a9b5af1db2ffd921fd1ca1bc046a6df85d5f2e00fd0b5a5	f9cced7ccdc1f149ad8ad13a264c4425aee89b8e	25ede0fd525a30d31998ea62876961ec	vulnerable driver			FALSE	3198fc43051f03c6c71587dbf232f75c
d330ab003206ce5e9828607562790aa8dd0453f6b7452f5c6053e3c6b6761d25	96047b280e0d6ddde9df1c79ca5f561219a0370d	03ca3b1cff154ab8855043abadd07956	vulnerable driver			FALSE	8232d2f79ce126e84cc044543ad82790
d3b5fd13a53eee5c468c8bfde4bfa7b968c761f9b781bb80ccd5637ee052ee7d	cd7b0c6b6ef809e7fb1f68ba36150eceabe500f7	2b6a17ec50d3a21e030ed78f7acbd2af	vulnerable driver			FALSE	d232ae5bad7ce02f4eece90ef370c7a0
db0d425708ba908aedf5f8762d6fdca7636ae3a537372889446176c0237a2836	0b3836d5d98bc8862a380aae19caa3e77a2d93ef	2d854c6772f0daa8d1fde4168d26c36b	vulnerable driver			FALSE	12fef92a55cb5e1533b89d8e6a5892b2
dfe57c6a4ef4d2491be325d67428698a61d9c5d2a24dbada10043d313be2c8cc	1b84abffd814b9f4595296b3e5ede0c44e630967	1ad400766530669d14a077514599e7f3	vulnerable driver			FALSE	f4fa225abfb5a5263241a01a2c3f2b8f
e8b51ab681714e491ab1a59a7c9419db39db04b0dd7be11293f3a0951afe740e	d43b2ac1221f2eaf2c170788280255cfef3edd72	0ec31f45e2e698a83131b4443f9a6dd7	vulnerable driver			TRUE	540992ba6f31301ba27604515a78ad79
e9919d1546c7dfef62ff01b87f739812de0a57463611c12012013ae689023ce1	ba63502aaf8c5a7c2464e83295948447e938a844	96fb2101f85fa81871256107bdd25169	vulnerable driver			FALSE	12fef92a55cb5e1533b89d8e6a5892b2
f13f6a4bf7711216c9e911f18dfa2735222551fb1f8c1a645a8674c1983ccea6	f7330a6a4d9df2f35ab93a28c8ee1eb14a74be6e	b3d6378185356326fd8ee4329b0b7698	vulnerable driver			TRUE	540992ba6f31301ba27604515a78ad79
f64a78b1294e6837f12f171a663d8831f232b1012fd8bae3c2c6368fbf71219b	9d0b824892fbfb0b943911326f95cd0264c60f7d	0c7f66cd219817eaab41f36d4bc0d4cd	vulnerable driver			TRUE	540992ba6f31301ba27604515a78ad79
e1cb86386757b947b39086cc8639da988f6e8018ca9995dd669bdc03c8d39d7d	b5a8e2104d76dbb04cd9ffe86784113585822375	88bea56ae9257b40063785cf47546024	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
fa9abb3e7e06f857be191a1e049dd37642ec41fb2520c105df2227fcac3de5d5	9c1c9032aa1e33461f35dbf79b6f2d061bfc6774	b6b530dd25c5eb66499968ec82e8791e	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
06c5ebd0371342d18bc81a96f5e5ce28de64101e3c2fd0161d0b54d8368d2f1f	b8b123a413b7bccfa8433deba4f88669c969b543	40b968ecdbe9e967d92c5da51c390eee	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
139f8412a7c6fdc43dcfbbcdba256ee55654eb36a40f338249d5162a1f69b988	6df35a0c2f6d7d39d24277137ea840078dafb812	40f35792e7565aa047796758a3ce1b77	malicious	windbg.sys		TRUE	63fd1582ac2edee50f7ec7eedde38ee8
5b932eab6c67f62f097a3249477ac46d80ddccdc52654f8674060b4ddf638e5d	b34a012887ddab761b2298f882858fa1ff4d99f1	093a2a635c3a27aac50efd6463f4efa1	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
6994b32e3f3357f4a1d0abe81e8b62dd54e36b17816f2f1a80018584200a1b77	4f2d9a70ea24121ae01df8a76ffba1f9cc0fde4a	844af8c877f5da723c1b82cf6e213fc1	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
32882949ea084434a376451ff8364243a50485a3b4af2f2240bb5f20c164543d	d4f5323da704ff2f25d6b97f38763c147f2a0e6f	2ec877e425bd7eddb663627216e3491e	malicious	windbg.sys		TRUE	63fd1582ac2edee50f7ec7eedde38ee8
50819a1add4c81c0d53203592d6803f022443440935ff8260ff3b6d5253c0c76	97812f334a077c40e8e642bb9872ac2c49ddb9a2	0023ca0ca16a62d93ef51f3df98b2f94	malicious	windbg.sys		TRUE	6b387c029257f024a43a73f38afb2629
770f33259d6fb10f4a32d8a57d0d12953e8455c72bb7b60cb39ce505c507013a	fdbcebb6cafda927d384d7be2e8063a4377d884f	f69b06ca7c34d16f26ea1c6861edf62a	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
86047bb1969d1db455493955fd450d18c62a3f36294d0a6c3732c88dfbcc4f62	3825ebb0b0664b5f0789371240f65231693be37d	e8eac6642b882a6196555539149c73f2	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
bb2422e96ea993007f25c71d55b2eddfa1e940c89e895abb50dd07d7c17ca1df	48f03a13b0f6d3d929a86514ce48a9352ffef5ad	5ebfc0af031130ba9de1d5d3275734b3	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
06c5ebd0371342d18bc81a96f5e5ce28de64101e3c2fd0161d0b54d8368d2f1f	b8b123a413b7bccfa8433deba4f88669c969b543	40b968ecdbe9e967d92c5da51c390eee	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
6661320f779337b95bbbe1943ee64afb2101c92f92f3d1571c1bf4201c38c724	9ee31f1f25f675a12b7bad386244a9fbfa786a87	c71be7b112059d2dc84c0f952e04e6cc	malicious	windbg.sys		TRUE	cf0eb2dce2ba2c9ff5dd0da794b8b372
f9f2091fccb289bcf6a945f6b38676ec71dedb32f3674262928ccaf840ca131a	3c1c3f5f5081127229ba0019fbf0efc2a9c1d677	0ea8389589c603a8b05146bd06020597	malicious	windbg.sys		TRUE	cf0eb2dce2ba2c9ff5dd0da794b8b372
e6f764c3b5580cd1675cbf184938ad5a201a8c096607857869bd7c3399df0d12	ea4a405445bb6e58c16b81f6d5d2c9a9edde419b	19bdd9b799e3c2c54c0d7fff68b31c20	malicious	windbg.sys		TRUE	514298d18002920ee5a917fc34426417
e1cb86386757b947b39086cc8639da988f6e8018ca9995dd669bdc03c8d39d7d	b5a8e2104d76dbb04cd9ffe86784113585822375	88bea56ae9257b40063785cf47546024	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
4734a0a5d88f44a4939b8d812364cab6ca5f611b9b8ceebe27df6c1ed3a6d8a4	f92faed3ef92fa5bc88ebc1725221be5d7425528	3f11a94f1ac5efdd19767c6976da9ba4	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
ea50f22daade04d3ca06dedb497b905215cba31aae7b4cab4b533fda0c5be620	6a6fe0d69e0ea34d695c3b525e6db639f9ad6ac5	0bdd51cc33e88b5265dfb7d88c5dc8d6	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
fa9abb3e7e06f857be191a1e049dd37642ec41fb2520c105df2227fcac3de5d5	9c1c9032aa1e33461f35dbf79b6f2d061bfc6774	b6b530dd25c5eb66499968ec82e8791e	malicious	windbg.sys		TRUE	f8e4844312e81dbdb4e8e95e2ad2c127
f936ec4c8164cbd31add659b61c16cb3a717eac90e74d89c47afb96b60120280	76789196eebfd4203f477a5a6c75eefc12d9a837	77a7ed4798d02ef6636cd0fd07fc382a	malicious	windbg.sys		TRUE	3db9de43d5d530c10d0cd2d43c7a0771
2121a2bb8ebbf2e6e82c782b6f3c6b7904f686aa495def25cf1cf52a42e16109	c1c869deee6293eee3d0d84b6706d90fab8f8558	3f8cdaf7413000d34d6a1a1d5341a11b	vulnerable driver			FALSE	8a424cd36ae3eab0d11332ce3b982a02
0e27bec347ca0050c455467bd8d774175c503b8aa1af3411e94966f7dc6b28b7	25dad15b7ee7c7e81167f1ed64ac8c6a2204e96d	1055e17ed942357c832a7dfd68861e7d	vulnerable driver	WDTKernel.sys		TRUE	8dd512508677286ed7c4a6c1867468d7
8b695b1a430336f49335162d8ca4137c2424640e27ee29511472fea4451462fe	7c210f7db23987c1eba20ec46a9f48b3fedfcc64	3a00cd7cb37b2b4bfaa9e7715fdd13d5	vulnerable driver	WDTKernel.sys		TRUE	ff62360bda05a11dace4efeb1814f3b6
da6ca1fb539f825ca0f012ed6976baf57ef9c70143b7a1e88b4650bf7a925e24	c1d5cf8c43e7679b782630e93f5e6420ca1749a7	73c98438ac64a68e88b7b0afd11ba140	vulnerable driver	capcom.sys		FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
2b188ae51ec3be082e4d08f7483777ec5e66d30e393a4e9b5b9dc9af93d1f09b	723fd9dd0957403ed131c72340e1996648f77a48	002a58b90a589913a07012253662c98c	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
ac26150bc98ee0419a8b23e4cda3566e0eba94718ba8059346a9696401e9793d	b70321d078f2e9c9826303bdc87ba9b7be290807	524cd77f4c100cf20af4004f740b0268	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
54488a8c7da53222f25b6ed74b0dedc55d00f5fa80f4eaf6daac28f7c3528876	91530e1e1fb25a26f3e0d6587200ddbaecb45c74	1f15a513abc039533ca996552ba27e51	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
c2562e0101cb39906c73b96fc15a6e6e3edd710b19858f6bbd0c90f1561b6038	59e6effdb23644ca03e60618095dc172a28f846e	394e290aff9d4e78e504cedfb2d99350	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
d9e8be11a19699903016f39f95c9c5bf1a39774ecea73670f2c3ed5385ebfe4c	cfdb2085eaf729c7967f5d4efe16da3d50d07a23	d4119a5cb07ce945c6549eae74e39731	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
2a11b4f125d8537e69af7b684494e49ef2a30a219634988e278177fa36c934eb	756fd2b82bf92538786b1bd283c6ef2f9794761e	a346417e9ae2c17a8fbf73302eeb611d	vulnerable driver			FALSE	45bfe170e0cd654bc1e2ae3fca3ac3f4
1d053020079124ac526d84affb17bf4a1563ecd872c83b4b6299c9aa6a732557	d0a228ed8af190dec0c1a812e212f5e68ee3b43e	4b5f5774ff1c577b9515fdd2b5c535c5	vulnerable driver	pcdsrvc_x64.sys			ee80920dc13af08a91dc574363231916
4e3eb5b9bce2fd9f6878ae36288211f0997f6149aa8c290ed91228ba4cdfae80	ccdd3a1ebe9a1c8f8a72af20a05a10f11da1d308	d5a642329cce4df94b8dc1ba9660ae34	vulnerable driver	otipcibus.sys		FALSE	cf1a39b9408348cddaa4a2827283534c
ce0a4430d090ba2f1b46abeaae0cb5fd176ac39a236888fa363bf6f9fd6036d9	46be4e6cd8117ac13531bff30edcf564f39bcc52	1f8a9619ab644728ce4cf86f3ad879ea	vulnerable driver			TRUE	31a3c2c72c9a565dc4ba75ef26677569
01d51df682136cce453bb1da8964073e6bc7297ce4dae7301c753bb618a69469	41ff9cf9091fef6da6dfa3279310655a84ed5845	d0c50c113fe59c21ad59932e6b9c202f	vulnerable driver	ampa.sys		TRUE	e54cb614fcaa06fed22c681d4526d8bf
6a2a0f9c56ee9bf7b62e1d4e1929d13046cd78a93d8c607fe4728cc5b1e8d050	9beea553275b92485fd80e06d27477a2d3656a26	988d7cdc386b2731acc86bbc883e5f31	vulnerable driver				97066db6d02bb0811e5e120968f3d28f
988960e31a258ea71cf93a7791ae8c91c8cefb6ad8a50cdbd1b07f73b524aa61	513e8fc423ce2737843053852a0a672c43d2db9e	9851c3d7aee98aa0d712c50e9ca20eb9	vulnerable driver	ppa_x64.sys		FALSE	8e01c1742ba7ebcbb0d61dd1ca8a6e91
54942b92790dc0b84c56d4a00f3ac419b0a506344ca7e9f1fb666a86dbc4117f	6ec298a9aff2708c3e28a8510e3735e841b14e06	7190f99ecf8bc3f4c496443ff1f9ee83	malicious			TRUE	9050905feaae8f52f58d56b3fdb862de
7a20ca8f9361eb892257b3693095ffeee61457dc4e22d9b119e3a9f3a1507069	2c688a6e881d35df958cb8ff2e2bd8e21b8461bc	d9aafc513be1c4c57b9f9827e986039c	vulnerable driver	ALSysIO64.sys		FALSE	3a277d9c3f9238195ba009d38793f1c9
7196187fb1ef8d108b380d37b2af8efdeb3ca1f6eefd37b5dc114c609147216d	2f991435a6f58e25c103a657d24ed892b99690b8	13dda15ef67eb265869fc371c72d6ef0	vulnerable driver	ALSysIO64.sys	Artur Liberman	FALSE	82f5b92ccd99d13f4dd6ed6aaf0441bc
7f375639a0df7fe51e5518cf87c3f513c55bc117db47d28da8c615642eb18bfa	f02af84393e9627ba808d4159841854a6601cf80	ba5f0f6347780c2ed911bbf888e75bef	vulnerable driver	ALSysIO64.sys	Artur Liberman	FALSE	82f5b92ccd99d13f4dd6ed6aaf0441bc
119c48b79735fda0ecd973d77d9bdc6b329960caed09b38ab454236ca039d280	256d285347acd715ed8920e41e5ec928ae9201a8	afc2448b4080f695e76e059a96958cab	vulnerable driver	ALSysIO64.sys		TRUE	2f7ea575cf15da16c8f117eee37046d8
12b3d8bc5cc1ea6e2acd741d8a80f56cf2a0a7ebfa0998e3f0743fcf83fabb9e	5001b8cd2cfb80c8ef43ecb89e45fe687d891e78	47960eb7affa4987ebed6193b0a636b9	vulnerable driver	amsdk.sys			eed27f23ed1b96d3456a64d7611c40ba
981d03e19f14de0ccffef8fa974797d9cdfef6dafc7349d9bbf27434dc16dede	2c42b38f1cd28f4fc449f7c1a76a4f6aedf38b43	dbb2e0ecfa1cd1932c32e4f02edff079	malicious			TRUE	ce10082e1aa4c1c2bd953b4a7208e56a
68d698a978b8ea3bf467bdea2d75ef3099826c3a0d4a1ddb95b078f48f0ae7a1	be4fa5c2854d4a33b686d952b97f36f8c29391d8	8886bdebbc33f3a8830f38065e7f7e40	vulnerable driver	nxeng.sys		TRUE	1859bc8c867407c8a87682eeaa9ec7b2
0b57569aaa0f4789d9642dd2189b0a82466b80ad32ff35f88127210ed105fe57	6b54b8f7edca5fb25a8ef1a1d31e14b9738db579	08001b0cdb0946433366032827d7a187	vulnerable driver			FALSE	8b47d6faba90b5c89e27f7119c987e1a
d7833a5d77ab264572458a51226000190857f1b5807c556e23e18c39bb950ca6	ee71af9b7e0f72d8e6a79088d8a8375f1956ec90	e100351d149ad783e54fa99bb3391c1a	vulnerable driver	IoManager.sys		FALSE	acb4a7b1f0ca51362dbe3b879b7719db
c725919e6357126d512c638f993cf572112f323da359645e4088f789eb4c7b8c	d8498707f295082f6a95fd9d32c9782951f5a082	bbbc9a6cc488cfb0f6c6934b193891eb	vulnerable driver	krpocesshacker.sys		FALSE	821d74031d3f625bcbd0df08b70f1e77
70211a3f90376bbc61f49c22a63075d1d4ddd53f0aefa976216c46e6ba39a9f4	a21c84c6bf2e21d69fa06daaf19b4cc34b589347	1b5c3c458e31bede55145d0644e88d75	vulnerable driver	kprocesshacker.sys		FALSE	f86759bb4de4320918615dc06e998a39
4024b090cebcabaab884c84ec80ffb15622d12632f236383a9b0a470bff9fe33	e17fa2e3ca1d59e2dd8ddbc1020d77bb3b7156d0	cb7bc352e0a7531faec48de1dbd8a9a1	vulnerable driver	cpqsysio64.sys		FALSE	f1073c0b639c62ba91cae90672cb0e70
70afdc0e11db840d5367afe53c35d9642c1cf616c7832ab283781d085988e505	948fa3149742f73bf3089893407df1b20f78a563	003dc41d148ec3286dc7df404ba3f2aa	vulnerable driver			FALSE	67affe6126c1d4a774b2504061c96a2e
08eb2d2aa25c5f0af4e72a7e0126735536f6c2c05e9c7437282171afe5e322c6	7859e75580570e23a1ef7208b9a76f81738043d5	507a649eb585d8d0447eab0532ef0c73	vulnerable driver	mydrivers.sys		FALSE	a1d29a3af6402793ec9d23883512938a
c5050a2017490fff7aa53c73755982b339ddb0fd7cef2cde32c81bc9834331c5	8c377ab4eebc5f4d8dd7bb3f90c0187dfdd3349f	a641e3dccba765a10718c9cb0da7879e	vulnerable driver	HpPortIox64.sys		FALSE	75018719e85e67b75e73c57d682dbcbf
475e5016c9c0f5a127896f9179a1b1577a67b357f399ab5a1e68aab07134729a	a197a02025946aca96d6e74746f84774df31249e	5cc5c26fc99175997d84fe95c61ab2c2	vulnerable driver	mhyprot3.sys		FALSE	89f925b54b95944513671d79eba5fe07
7fd90500b57f9ac959c87f713fe9ca59e669e6e1512f77fccb6a75cdc0dfee8e	190ec384e6eb1dafca80df05055ead620b2502ba	fa63a634189bd4d6570964e2161426b0	vulnerable driver			FALSE	ad4586d21c9469bf636b5e8660e9d702
c3d479d7efd0f6b502d6829b893711bdd51aac07d66326b41ef5451bafdfcb29	5bdd44eb321557c5d3ab056959397f0048ac90e6	fbf729350ca08a7673b115ce9c9eb7e5	vulnerable driver			FALSE	89f925b54b95944513671d79eba5fe07
24e70c87d58fa5771f02b9ddf0d8870cba6b26e35c6455a2c77f482e2080d3e9	12154f58b68902a40a7165035d37974128deb902	766f9ea38918827df59a6aed204d2b09	vulnerable driver			FALSE	d221afaadf43ceedb581e665435c56c7
b617a072c578cea38c460e2851f3d122ba1b7cfa1f5ee3e9f5927663ac37af61	6e58421e37c022410455b1c7b01f1e3c949df1cd	00f887e74faad40e6e97d9d0e9c71370	vulnerable driver			FALSE	ad4586d21c9469bf636b5e8660e9d702
b531f0a11ca481d5125c93c977325e135a04058019f939169ce3cdedaddd422d	4075de7d7d2169d650c5ccede8251463913511e6	5c9f240e0b83df758993837d18859cbe	vulnerable driver			FALSE	d221afaadf43ceedb581e665435c56c7
0a6366066bc6003f347eadc6fe6c8994fded09fb7d5d24d0ddac3936ae1437a7	48608c80ce98476569ee5bc51823f98dc80f858f	f7b6e5d30c5cee5f999578225d4cdfde	malicious			TRUE	fca0f3c7b6d79f494034b9d2a1f5921a
3c95ebf3f1a87f67d2861dbd1c85dc26c118610af0c9fbf4180428e653ac3e50	87d2b638e5dfab1e37961d27ca734b83ece02804	bdd8dc8880dfbc19d729ca51071de288	vulnerable driver			FALSE	b84820037d6a51ba108e0e81ce01db0b
09a5ca7673f3734f8987b2b4d69255ffaa05cd2e77cf2d6f72a2d6a3c91139fb	074de2138433c15f50c95dc1fec24d58f56644c2	b7d34956622d0adc9242fb3f17944043	vulnerable driver	andappsvc2_64.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
1f280d67ff50607e1435b1c10f67c633d681801bcad0d8870128b3698c10634d	a30cd72f9a1528001cda841531b016c752c72ce1	9d9314faa1c0c4962c075c64698a262e	vulnerable driver	usrdrv018064.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
079842b1c4fae65b5c6af3e75a7305a263865cd033696a5a2fe7ea707e0c3d71	3406929eb81855c878261c897f9b452aed3aa3ea	165900b09295d79bf0b53f3acd2a9aa3	vulnerable driver	Umamusume64_2.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
79c2d06072e004639ea3b27c405d5cbb50a0af3531b743521c2b4a42557cc26f	62d68301154018e04f456a000a24fe9f5048ec52	05c0f275cb3270e196d099e13e23612d	vulnerable driver	usrdrv118064.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
65b2956b1f1f26136b692d91de8ad98d6590b7f5b94d0acc88bbc61f8228a579	cfed486846db08c66afccfcfcba9d458162eed15	5480873d19c83b3cb8d5542f03c4182d	vulnerable driver	usrdrv017864.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
52591fc20b01ab714543e97b4fcbcfad630d50a4725d98da6f11e9bd5b1cf5bb	b040522bf83a7aab46b1bab007d8c122cc446967	b78864853fc27438b3df480bf3ceddc7	vulnerable driver	deresute64.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
64035e86735d0c01e0eb0862def6a48f012ec0a8e701874092ee1506ab65d273	0707e4b64fd745d2887c3066fdda1eeda20e434b	ed96f1a99a3693d40cc302d5ae0840b8	vulnerable driver	usrdrv017764.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
740025dd6d222bc08b925692a6ef3bd5af86ecd030a8e8cef68b09f5da761fb2	371b65249aed01a48bdfb266083016a219108b91	73236c534a805826368406f849ca4e23	vulnerable driver	wfs64.sys	株式会社ＤＮＰハイパーテック	TRUE	7ff8b7e52d90fc7aaec62298cb528434
3d23bdbaf9905259d858df5bf991eb23d2dc9f4ecda7f9f77839691acef1b8c4	4b009e91bae8d27b160dc195f10c095f8a2441e1	0898af0888d8f7a9544ef56e5e16354e	vulnerable driver	iomem64.sys		FALSE	679eba16ab2d51543b7007708838ef7c
dd4a1253d47de14ef83f1bc8b40816a86ccf90d1e624c5adf9203ae9d51d4097	6003184788cd3d2fc624ca801df291ccc4e225ee	f1e054333cc40f79cfa78e5fbf3b54c2	vulnerable driver	iomem64.sys		FALSE	679eba16ab2d51543b7007708838ef7c
3a5ec83fe670e5e23aef3afa0a7241053f5b6be5e6ca01766d6b5f9177183c25	2dfcb799b3c42ecb0472e27c19b24ac7532775ce	e700a820f117f65e813b216fccbf78c9	vulnerable driver	GLCKIO2.sys	ASUSTeK Computer Inc.	FALSE	531d2392dbdd314fb1d9318fe9e5c4d2
61a1bdddd3c512e681818debb5bee94db701768fc25e674fcad46592a3259bd0	cc51be79ae56bc97211f6b73cc905c3492da8f9d	d253c19194a18030296ae62a10821640	vulnerable driver	GLCKIO2.sys	ASUSTeK Computer Inc.	FALSE	531d2392dbdd314fb1d9318fe9e5c4d2
b205835b818d8a50903cf76936fcf8160060762725bd74a523320cfbd091c038	98ceed786f79288becc08c3b82c57e8d4bfa1bca	480f2ca1679056019dbc8abece3fa3cb	vulnerable driver			TRUE	cb6cd53c7b292ea3b6a0c8c94176bbce
206f27ae820783b7755bca89f83a0fe096dbb510018dd65b63fc80bd20c03261	b0b912a3fd1c05d72080848ec4c92880004021a1	80961850786d6531f075b8a6f9a756ad	vulnerable driver	206f27ae820783b7755bca89f83a0fe096dbb510018dd65b63fc80bd20c03261			fdbdf8ea09a9af32d54979c574260475
ab811ca59a8a8e92fff3eca9d359a8ed5482e781c97e63dbece046d929d0a79c	903934206ee381baf097edba6217029085601a1f	a5fae487dc0d0919eae60638eabd1c85	malicious			TRUE	ce10082e1aa4c1c2bd953b4a7208e56a
e8d2424037f63aa395085c546aeac0cd7a09567a4e304c509e087d1b3ce199da	04d9cb48852fc7b5dce26f610dc589cb2ff3fbe2	48342338a7d5a3a133bb2a565e2b15a2	vulnerable driver	OAToolx64.sys		FALSE	64be892635195c62ad5be44af59b50d3
8da085332782708d8767bcace5327a6ec7283c17cfb85e40b03cd2323a90ddc2	4c9b9c74529399abacc2284de1dead5f2332ee9b	89ed5be7ea83c01d0de33d3519944aa5	malicious			TRUE	5bfe3723089cbcfcc271ba6d7ab617aa
